Instance,Compute EP,Build ALP,Solve ALP,Build ELP,Orbital Crossover,Solve (Total),Highs Run,Original Columns (Reductions),Original Rows (Reductions)
codbt211,0.00004,0.00002,0.00081,0.00003,0.00039,0.00120,0.00138,12 (-11),12 (-11)
codbt212,0.00003,0.00003,0.00065,0.00002,0.00025,0.00089,0.00105,12 (-11),12 (-11)
codbt221,0.00007,0.00002,0.00069,0.00005,0.00051,0.00120,0.00146,36 (-35),36 (-35)
codbt222,0.00009,0.00002,0.00086,0.00004,0.00066,0.00152,0.00181,36 (-35),36 (-35)
codbt231,0.00018,0.00003,0.00066,0.00006,0.00216,0.00282,0.00329,108 (-107),108 (-107)
codbt232,0.00039,0.00004,0.00072,0.00010,0.00444,0.00516,0.00588,108 (-107),108 (-107)
codbt241,0.00051,0.00007,0.00079,0.00017,0.01686,0.01765,0.01857,324 (-323),324 (-323)
codbt242,0.00218,0.00013,0.00094,0.00035,0.02869,0.02962,0.03273,324 (-323),324 (-323)
codbt251,0.00226,0.00015,0.00095,0.00088,0.16482,0.16577,0.16952,972 (-971),972 (-971)
codbt252,0.00976,0.00045,0.00095,0.00128,0.62597,0.62692,0.63967,972 (-971),972 (-971)
codbt261,0.00981,0.00067,0.00101,0.00389,5.14375,5.14477,5.16088,2916 (-2915),2916 (-2915)
codbt262,0.03728,0.00130,0.00063,0.00973,32.29837,32.29900,32.35290,2916 (-2915),2916 (-2915)
codbt341,0.00134,0.00014,0.00060,0.00054,0.05771,0.05831,0.06063,648 (-647),648 (-647)
codbt342,0.00578,0.00025,0.00114,0.00109,0.24285,0.24399,0.25199,648 (-647),648 (-647)
codbt451,0.01085,0.00073,0.00091,0.00502,32.95673,32.95764,32.97631,3888 (-3887),3888 (-3887)
codbt452,0.05039,0.00141,0.00064,0.01171,35.33759,35.33823,35.40840,3888 (-3887),3888 (-3887)
codbt453,0.14409,0.00347,0.00097,0.02486,46.26890,46.26986,46.46377,3888 (-3887),3888 (-3887)
codbt511,0.00045,0.00004,0.00112,0.00009,0.00195,0.00307,0.00380,96 (-95),96 (-95)
codbt512,0.00028,0.00003,0.00090,0.00009,0.00197,0.00287,0.00347,96 (-95),96 (-95)
codbt521,0.00057,0.00007,0.00078,0.00025,0.01253,0.01331,0.01436,288 (-287),288 (-287)
codbt522,0.00146,0.00009,0.00111,0.00028,0.02540,0.02651,0.02864,288 (-287),288 (-287)
codbt531,0.00180,0.00012,0.00096,0.00079,0.14215,0.14311,0.14617,864 (-863),864 (-863)
codbt532,0.00648,0.00030,0.00086,0.00115,0.54351,0.54437,0.55331,864 (-863),864 (-863)
codbt711,0.00135,0.00009,0.00124,0.00086,0.03906,0.04030,0.04296,384 (-383),384 (-383)
codbt712,0.00264,0.00019,0.00155,0.00057,0.04718,0.04873,0.05273,384 (-383),384 (-383)
codbt721,0.00326,0.00039,0.00124,0.00209,0.46475,0.46599,0.47246,1152 (-1151),1152 (-1151)
codbt722,0.01065,0.00059,0.00133,0.00300,0.79270,0.79403,0.81026,1152 (-1151),1152 (-1151)
codbt731,0.00979,0.00085,0.00092,0.00541,11.08564,11.08656,11.10484,3456 (-3455),3456 (-3455)
codbt732,0.03896,0.00111,0.00066,0.00944,20.64237,20.64302,20.69788,3456 (-3455),3456 (-3455)
codbt811,0.00207,0.00012,0.00075,0.00094,0.08018,0.08093,0.08444,768 (-767),768 (-767)
codbt812,0.00515,0.00024,0.00088,0.00101,0.24126,0.24213,0.24934,768 (-767),768 (-767)
codbt821,0.00749,0.00049,0.00088,0.00324,4.63942,4.64031,4.65284,2304 (-2303),2304 (-2303)
codbt822,0.02179,0.00078,0.00057,0.00520,5.84993,5.85050,5.88120,2304 (-2303),2304 (-2303)
codbt831,0.02148,0.00145,0.00065,0.01025,124.93479,124.93543,124.97195,6912 (-6911),6912 (-6911)
codbt832,0.09279,0.00255,0.00074,0.01743,204.96614,204.96688,205.09091,6912 (-6911),6912 (-6911)
cov1052,0.00049,0.00006,0.00081,0.00016,0.00553,0.00634,0.00728,252 (-251),45 (-44)
cov1053,0.00067,0.00006,0.00092,0.00018,0.00684,0.00777,0.00926,252 (-251),120 (-119)
cov1054,0.00035,0.00006,0.00072,0.00016,0.00688,0.00760,0.00831,252 (-251),210 (-209)
cov1063,0.00058,0.00005,0.00096,0.00016,0.00847,0.00943,0.01038,210 (-209),120 (-119)
cov1064,0.00054,0.00008,0.00083,0.00016,0.00900,0.00984,0.01078,210 (-209),210 (-209)
cov1065,0.00033,0.00005,0.00083,0.00017,0.00548,0.00632,0.00727,210 (-209),252 (-251)
cov1074,0.00071,0.00005,0.00068,0.00018,0.00478,0.00546,0.00664,120 (-119),210 (-209)
cov1075,0.00038,0.00005,0.00063,0.00011,0.00373,0.00436,0.00512,120 (-119),252 (-251)
cov1076,0.00020,0.00004,0.00061,0.00009,0.00177,0.00239,0.00288,120 (-119),210 (-209)
cov1163,0.00182,0.00011,0.00118,0.00043,0.01647,0.01765,0.02032,462 (-461),165 (-164)
cov1164,0.00101,0.00008,0.00068,0.00043,0.02060,0.02128,0.02304,462 (-461),330 (-329)
cov1165,0.00073,0.00009,0.00109,0.00049,0.01932,0.02040,0.02210,462 (-461),462 (-461)
cov1174,0.00166,0.00009,0.00106,0.00058,0.02344,0.02450,0.02746,330 (-329),330 (-329)
cov1175,0.00128,0.00009,0.00081,0.00033,0.02550,0.02631,0.02829,330 (-329),462 (-461)
cov1176,0.00042,0.00006,0.00065,0.00023,0.00968,0.01033,0.01120,330 (-329),462 (-461)
cov1185,0.00163,0.00007,0.00077,0.00029,0.00909,0.00986,0.01212,165 (-164),462 (-461)
cov1186,0.00078,0.00007,0.00069,0.00020,0.00579,0.00648,0.00776,165 (-164),462 (-461)
cov1187,0.00038,0.00006,0.00098,0.00018,0.00327,0.00425,0.00508,165 (-164),330 (-329)
cov1274,0.00568,0.00024,0.00088,0.00085,0.14563,0.14651,0.15404,792 (-791),495 (-494)
cov1275,0.00252,0.00014,0.00088,0.00089,0.11301,0.11390,0.11799,792 (-791),792 (-791)
cov1276,0.00141,0.00015,0.00091,0.00082,0.05250,0.05341,0.05615,792 (-791),924 (-923)
cov1285,0.00527,0.00024,0.00076,0.00096,0.07028,0.07104,0.07833,495 (-494),792 (-791)
cov1286,0.00220,0.00013,0.00072,0.00075,0.04691,0.04763,0.05116,495 (-494),924 (-923)
cov1287,0.00085,0.00009,0.00055,0.00063,0.01280,0.01335,0.01516,495 (-494),792 (-791)
cov1296,0.00325,0.00015,0.00102,0.00057,0.01378,0.01480,0.01931,220 (-219),924 (-923)
cov1297,0.00155,0.00010,0.00098,0.00037,0.00972,0.01070,0.01302,220 (-219),792 (-791)
cov1298,0.00059,0.00009,0.00107,0.00031,0.00427,0.00534,0.00659,220 (-219),495 (-494)
cov13107,0.00635,0.00027,0.00161,0.00074,0.02470,0.02631,0.03451,286 (-285),1716 (-1715)
cov13108,0.00210,0.00013,0.00095,0.00049,0.01886,0.01981,0.02294,286 (-285),1287 (-1286)
cov13109,0.00064,0.00007,0.00064,0.00028,0.00562,0.00626,0.00745,286 (-285),715 (-714)
cov1385,0.01069,0.00047,0.00090,0.00241,0.48583,0.48673,0.50203,1287 (-1286),1287 (-1286)
cov1386,0.00568,0.00031,0.00124,0.00189,0.62403,0.62528,0.63420,1287 (-1286),1716 (-1715)
cov1387,0.00237,0.00023,0.00085,0.00236,0.11818,0.11903,0.12460,1287 (-1286),1716 (-1715)
cov1396,0.00906,0.00045,0.00086,0.00137,0.19170,0.19256,0.20471,715 (-714),1716 (-1715)
cov1397,0.00407,0.00025,0.00098,0.00115,0.08621,0.08720,0.09340,715 (-714),1716 (-1715)
cov1398,0.00204,0.00015,0.00114,0.00104,0.02134,0.02248,0.02610,715 (-714),1287 (-1286)
cov14107,0.01723,0.00087,0.00068,0.00460,0.54915,0.54982,0.57541,1001 (-1000),3432 (-3431)
cov14108,0.01124,0.00071,0.00127,0.00393,0.26215,0.26341,0.28115,1001 (-1000),3003 (-3002)
cov14109,0.00299,0.00033,0.00114,0.00283,0.05676,0.05790,0.06494,1001 (-1000),2002 (-2001)
cov141110,0.00106,0.00014,0.00126,0.00051,0.01088,0.01214,0.01419,364 (-363),1001 (-1000)
cov14118,0.00959,0.00067,0.00125,0.00147,0.06497,0.06622,0.07935,364 (-363),3003 (-3002)
cov14119,0.00370,0.00025,0.00139,0.00078,0.03499,0.03638,0.04181,364 (-363),2002 (-2001)
cov1496,0.02470,0.00073,0.00070,0.00745,4.20769,4.20838,4.24529,2002 (-2001),3003 (-3002)
cov1497,0.01228,0.00073,0.00145,0.00510,1.73673,1.73818,1.75856,2002 (-2001),3432 (-3431)
cov1498,0.00542,0.00055,0.00118,0.00412,0.32637,0.32755,0.33885,2002 (-2001),3003 (-3002)
cov15107,0.05444,0.00182,0.00084,0.01044,13.81511,13.81595,13.88977,3003 (-3002),6435 (-6434)
cov15108,0.02172,0.00106,0.00093,0.00875,7.47243,7.47336,7.50911,3003 (-3002),6435 (-6434)
cov15109,0.00724,0.00061,0.00106,0.00627,0.84198,0.84304,0.85873,3003 (-3002),5005 (-5004)
cov151110,0.00341,0.00033,0.00106,0.00256,0.05308,0.05415,0.06122,1365 (-1364),3003 (-3002)
cov15118,0.03339,0.00116,0.00064,0.00571,1.05904,1.05968,1.10405,1365 (-1364),6435 (-6434)
cov15119,0.01155,0.00065,0.00107,0.00376,0.50484,0.50591,0.52400,1365 (-1364),5005 (-5004)
cov151210,0.00544,0.00075,0.00121,0.00174,0.03692,0.03813,0.04701,455 (-454),3003 (-3002)
cov151211,0.00151,0.00014,0.00092,0.00102,0.00545,0.00637,0.00945,455 (-454),1365 (-1364)
cov15129,0.01406,0.00079,0.00075,0.00380,0.09757,0.09832,0.11988,455 (-454),5005 (-5004)
cov161110,0.01145,0.00129,0.00091,0.01007,1.76085,1.76176,1.78692,4368 (-4367),8008 (-8007)
cov16118,0.10360,0.00271,0.00070,0.02972,32.43339,32.43409,32.58582,4368 (-4367),12870 (-12869)
cov16119,0.04349,0.00151,0.00065,0.01928,13.95152,13.95217,14.02345,4368 (-4367),11440 (-11439)
cov161210,0.01994,0.00117,0.00056,0.00891,0.68434,0.68491,0.71832,1820 (-1819),8008 (-8007)
cov161211,0.00640,0.00054,0.00117,0.00489,0.13396,0.13513,0.14871,1820 (-1819),4368 (-4367)
cov16129,0.05917,0.00184,0.00088,0.01608,2.19111,2.19199,2.27842,1820 (-1819),11440 (-11439)
cov161310,0.02422,0.00081,0.00069,0.00448,0.13685,0.13754,0.17044,560 (-559),8008 (-8007)
cov161311,0.00812,0.00047,0.00084,0.00188,0.03966,0.04050,0.05231,560 (-559),4368 (-4367)
cov161312,0.00165,0.00016,0.00060,0.00095,0.01045,0.01106,0.01416,560 (-559),1820 (-1819)
cov171210,0.07268,0.00224,0.00078,0.03051,37.78422,37.78501,37.90169,6188 (-6187),19448 (-19447)
cov171211,0.01815,0.00169,0.00066,0.01830,3.33142,3.33208,3.37423,6188 (-6187),12376 (-12375)
cov17129,0.20280,0.00472,0.00078,0.04765,201.26824,201.26901,201.54958,6188 (-6187),24310 (-24309)
cov171310,0.10769,0.00238,0.00061,0.03431,6.07615,6.07676,6.23780,2380 (-2379),19448 (-19447)
cov171311,0.03191,0.00144,0.00060,0.01470,1.72703,1.72763,1.78156,2380 (-2379),12376 (-12375)
cov171312,0.00726,0.00058,0.00093,0.00722,0.21823,0.21916,0.23587,2380 (-2379),6188 (-6187)
cov171411,0.03969,0.00161,0.00061,0.00917,0.27957,0.28018,0.33718,680 (-679),12376 (-12375)
cov171412,0.01277,0.00090,0.00122,0.00300,0.08916,0.09038,0.10944,680 (-679),6188 (-6187)
cov171413,0.00260,0.00029,0.00121,0.00143,0.01766,0.01886,0.02391,680 (-679),2380 (-2379)
sts243,0.00344,0.00080,0.00128,0.00367,0.01662,0.01791,0.02725,243 (-242),9801 (-9800)
sts45,0.00018,0.00005,0.00094,0.00015,0.00083,0.00177,0.00236,45 (-44),330 (-329)
sts63,0.00025,0.00006,0.00094,0.00020,0.00184,0.00278,0.00352,63 (-62),651 (-650)
sts729,0.02135,0.00440,0.00067,0.02558,0.26879,0.26946,0.33148,729 (-728),88452 (-88451)
sts81,0.00033,0.00011,0.00063,0.00032,0.00186,0.00249,0.00358,81 (-80),1080 (-1079)
