Instance,Compute EP,Build ALP,Solve ALP,Build ELP,Orbital Crossover,Solve (Total),Highs Run,Original Columns (Reductions),Original Rows (Reductions)
codbt242,0.00223,0.00014,0.00108,0.00039,0.02812,0.02920,0.03238,324 (-323),324 (-323)
codbt251,0.00235,0.00018,0.00118,0.00094,0.18331,0.18449,0.18848,972 (-971),972 (-971)
codbt252,0.00967,0.00048,0.00102,0.00142,0.53092,0.53194,0.54495,972 (-971),972 (-971)
codbt261,0.00892,0.00058,0.00108,0.00350,4.76269,4.76377,4.77834,2916 (-2915),2916 (-2915)
codbt262,0.03682,0.00122,0.00059,0.00787,40.65285,40.65344,40.70458,2916 (-2915),2916 (-2915)
codbt341,0.00142,0.00013,0.00119,0.00042,0.05707,0.05826,0.06067,648 (-647),648 (-647)
codbt342,0.00548,0.00024,0.00098,0.00071,0.15198,0.15296,0.16030,648 (-647),648 (-647)
codbt451,0.01072,0.00071,0.00085,0.00509,33.27648,33.27733,33.29565,3888 (-3887),3888 (-3887)
codbt452,0.05071,0.00105,0.00079,0.01053,89.84133,89.84212,89.91151,3888 (-3887),3888 (-3887)
codbt453,0.14666,0.00384,0.00101,0.02312,45.26935,45.27036,45.46415,3888 (-3887),3888 (-3887)
codbt511,0.00015,0.00004,0.00083,0.00010,0.00159,0.00242,0.00288,96 (-95),96 (-95)
codbt512,0.00031,0.00004,0.00068,0.00009,0.00260,0.00328,0.00391,96 (-95),96 (-95)
codbt521,0.00045,0.00006,0.00054,0.00017,0.01362,0.01417,0.01504,288 (-287),288 (-287)
codbt522,0.00131,0.00009,0.00088,0.00025,0.02463,0.02550,0.02745,288 (-287),288 (-287)
codbt531,0.00176,0.00012,0.00089,0.00054,0.20555,0.20644,0.20925,864 (-863),864 (-863)
codbt532,0.00720,0.00032,0.00104,0.00124,0.33829,0.33932,0.34923,864 (-863),864 (-863)
codbt711,0.00088,0.00007,0.00071,0.00029,0.02899,0.02971,0.03117,384 (-383),384 (-383)
codbt712,0.00202,0.00012,0.00111,0.00033,0.03589,0.03699,0.03985,384 (-383),384 (-383)
codbt721,0.00257,0.00019,0.00079,0.00095,0.28146,0.28225,0.28647,1152 (-1151),1152 (-1151)
codbt722,0.00959,0.00042,0.00158,0.00191,0.64174,0.64332,0.65669,1152 (-1151),1152 (-1151)
codbt731,0.01154,0.00066,0.00133,0.00517,11.76950,11.77083,11.79003,3456 (-3455),3456 (-3455)
codbt732,0.03717,0.00115,0.00069,0.00934,19.07126,19.07195,19.12458,3456 (-3455),3456 (-3455)
codbt811,0.00166,0.00012,0.00095,0.00076,0.09974,0.10069,0.10360,768 (-767),768 (-767)
codbt812,0.00571,0.00022,0.00095,0.00108,0.20669,0.20763,0.21550,768 (-767),768 (-767)
codbt821,0.00586,0.00085,0.00105,0.00271,3.31820,3.31925,3.32970,2304 (-2303),2304 (-2303)
codbt822,0.02198,0.00071,0.00064,0.00461,6.64754,6.64818,6.67829,2304 (-2303),2304 (-2303)
codbt831,0.02109,0.00142,0.00074,0.01001,122.40324,122.40398,122.43981,6912 (-6911),6912 (-6911)
codbt832,0.09378,0.00212,0.00067,0.01871,265.70906,265.70973,265.83725,6912 (-6911),6912 (-6911)
cov1052,0.00049,0.00006,0.00098,0.00015,0.00553,0.00650,0.00738,252 (-251),45 (-44)
cov1053,0.00071,0.00009,0.00087,0.00015,0.00653,0.00739,0.00851,252 (-251),120 (-119)
cov1054,0.00032,0.00008,0.00104,0.00015,0.00609,0.00713,0.00784,252 (-251),210 (-209)
cov1063,0.00072,0.00005,0.00059,0.00016,0.00935,0.00994,0.01106,210 (-209),120 (-119)
cov1064,0.00051,0.00005,0.00061,0.00015,0.00860,0.00921,0.01004,210 (-209),210 (-209)
cov1065,0.00032,0.00005,0.00087,0.00017,0.00580,0.00667,0.00739,210 (-209),252 (-251)
cov1074,0.00072,0.00005,0.00106,0.00015,0.00511,0.00617,0.00734,120 (-119),210 (-209)
cov1075,0.00052,0.00004,0.00065,0.00015,0.00389,0.00454,0.00544,120 (-119),252 (-251)
cov1076,0.00020,0.00004,0.00067,0.00011,0.00214,0.00281,0.00334,120 (-119),210 (-209)
cov1163,0.00123,0.00009,0.00069,0.00027,0.02425,0.02494,0.02683,462 (-461),165 (-164)
cov1164,0.00136,0.00009,0.00094,0.00033,0.02674,0.02768,0.02979,462 (-461),330 (-329)
cov1165,0.00058,0.00008,0.00101,0.00028,0.02133,0.02235,0.02351,462 (-461),462 (-461)
cov1174,0.00191,0.00010,0.00080,0.00034,0.02360,0.02441,0.02715,330 (-329),330 (-329)
cov1175,0.00124,0.00008,0.00079,0.00032,0.02656,0.02735,0.02924,330 (-329),462 (-461)
cov1176,0.00047,0.00010,0.00054,0.00024,0.01017,0.01071,0.01170,330 (-329),462 (-461)
cov1185,0.00167,0.00009,0.00120,0.00029,0.00838,0.00958,0.01196,165 (-164),462 (-461)
cov1186,0.00122,0.00008,0.00085,0.00030,0.00631,0.00716,0.00902,165 (-164),462 (-461)
cov1187,0.00029,0.00004,0.00078,0.00015,0.00343,0.00422,0.00486,165 (-164),330 (-329)
cov1274,0.00389,0.00021,0.00054,0.00103,0.09881,0.09934,0.10524,792 (-791),495 (-494)
cov1275,0.00381,0.00017,0.00118,0.00109,0.11110,0.11228,0.11798,792 (-791),792 (-791)
cov1276,0.00127,0.00013,0.00097,0.00077,0.05120,0.05217,0.05469,792 (-791),924 (-923)
cov1285,0.00492,0.00025,0.00083,0.00072,0.11316,0.11399,0.12072,495 (-494),792 (-791)
cov1286,0.00253,0.00017,0.00082,0.00055,0.04972,0.05054,0.05428,495 (-494),924 (-923)
cov1287,0.00103,0.00013,0.00066,0.00046,0.01858,0.01924,0.02113,495 (-494),792 (-791)
cov1296,0.00356,0.00015,0.00100,0.00068,0.01323,0.01422,0.01916,220 (-219),924 (-923)
cov1297,0.00161,0.00012,0.00091,0.00037,0.00941,0.01031,0.01275,220 (-219),792 (-791)
cov1298,0.00043,0.00006,0.00102,0.00022,0.00411,0.00512,0.00606,220 (-219),495 (-494)
cov13107,0.00498,0.00025,0.00097,0.00083,0.02660,0.02757,0.03445,286 (-285),1716 (-1715)
cov13108,0.00292,0.00015,0.00106,0.00065,0.01951,0.02057,0.02475,286 (-285),1287 (-1286)
cov13109,0.00052,0.00007,0.00062,0.00028,0.00669,0.00731,0.00835,286 (-285),715 (-714)
cov1385,0.01103,0.00047,0.00084,0.00173,0.64204,0.64288,0.65769,1287 (-1286),1287 (-1286)
cov1386,0.00652,0.00032,0.00080,0.00156,0.56862,0.56942,0.57878,1287 (-1286),1716 (-1715)
cov1387,0.00277,0.00024,0.00155,0.00119,0.12871,0.13026,0.13501,1287 (-1286),1716 (-1715)
cov1396,0.00832,0.00039,0.00069,0.00167,0.26493,0.26562,0.27760,715 (-714),1716 (-1715)
cov1397,0.00674,0.00038,0.00137,0.00172,0.12728,0.12865,0.13865,715 (-714),1716 (-1715)
cov1398,0.00143,0.00018,0.00114,0.00133,0.03375,0.03490,0.03840,715 (-714),1287 (-1286)
cov14107,0.02025,0.00084,0.00110,0.00341,0.50468,0.50579,0.53272,1001 (-1000),3432 (-3431)
cov14108,0.00799,0.00049,0.00108,0.00164,0.23408,0.23516,0.24657,1001 (-1000),3003 (-3002)
cov14109,0.00215,0.00023,0.00084,0.00122,0.03846,0.03930,0.04342,1001 (-1000),2002 (-2001)
cov141110,0.00105,0.00011,0.00079,0.00044,0.00870,0.00949,0.01135,364 (-363),1001 (-1000)
cov14118,0.00900,0.00052,0.00110,0.00116,0.04965,0.05075,0.06293,364 (-363),3003 (-3002)
cov14119,0.00320,0.00019,0.00085,0.00072,0.03061,0.03146,0.03617,364 (-363),2002 (-2001)
cov1496,0.02554,0.00070,0.00058,0.00504,3.46238,3.46297,3.49772,2002 (-2001),3003 (-3002)
cov1497,0.01130,0.00061,0.00083,0.00436,1.63199,1.63282,1.65110,2002 (-2001),3432 (-3431)
cov1498,0.00377,0.00035,0.00064,0.00279,0.35116,0.35180,0.35965,2002 (-2001),3003 (-3002)
cov15107,0.04930,0.00149,0.00080,0.00844,14.83681,14.83761,14.90451,3003 (-3002),6435 (-6434)
cov15108,0.02323,0.00088,0.00081,0.00791,6.70271,6.70352,6.73916,3003 (-3002),6435 (-6434)
cov15109,0.00685,0.00055,0.00089,0.00517,0.73755,0.73844,0.75268,3003 (-3002),5005 (-5004)
cov151110,0.00381,0.00036,0.00079,0.00226,0.04748,0.04827,0.05598,1365 (-1364),3003 (-3002)
cov15118,0.03191,0.00123,0.00065,0.00690,1.09961,1.10026,1.14527,1365 (-1364),6435 (-6434)
cov15119,0.01208,0.00065,0.00068,0.00419,0.31339,0.31407,0.33308,1365 (-1364),5005 (-5004)
cov151210,0.00508,0.00034,0.00093,0.00126,0.04934,0.05028,0.05783,455 (-454),3003 (-3002)
cov151211,0.00116,0.00011,0.00064,0.00052,0.01015,0.01079,0.01286,455 (-454),1365 (-1364)
cov15129,0.01567,0.00077,0.00089,0.00188,0.09183,0.09272,0.11347,455 (-454),5005 (-5004)
cov161110,0.01167,0.00086,0.00082,0.00975,1.88363,1.88445,1.90911,4368 (-4367),8008 (-8007)
cov16118,0.10539,0.00290,0.00075,0.02646,29.08346,29.08421,29.23308,4368 (-4367),12870 (-12869)
cov16119,0.04303,0.00160,0.00074,0.01476,12.77006,12.77080,12.83620,4368 (-4367),11440 (-11439)
cov161210,0.01992,0.00091,0.00053,0.00704,0.79572,0.79625,0.82736,1820 (-1819),8008 (-8007)
cov161211,0.00584,0.00055,0.00123,0.00407,0.11426,0.11549,0.12715,1820 (-1819),4368 (-4367)
cov16129,0.05978,0.00173,0.00066,0.01178,2.47272,2.47338,2.55620,1820 (-1819),11440 (-11439)
cov161310,0.02488,0.00084,0.00066,0.00312,0.22110,0.22176,0.25406,560 (-559),8008 (-8007)
cov161311,0.00864,0.00053,0.00104,0.00135,0.08688,0.08792,0.09976,560 (-559),4368 (-4367)
cov161312,0.00160,0.00013,0.00096,0.00092,0.01457,0.01553,0.01855,560 (-559),1820 (-1819)
cov171210,0.07575,0.00223,0.00072,0.02686,36.45747,36.45820,36.57454,6188 (-6187),19448 (-19447)
cov171211,0.01773,0.00141,0.00094,0.01665,2.97581,2.97675,3.01644,6188 (-6187),12376 (-12375)
cov17129,0.20691,0.00440,0.00091,0.04671,260.22150,260.22241,260.50688,6188 (-6187),24310 (-24309)
cov171310,0.10581,0.00332,0.00068,0.01788,6.08801,6.08869,6.22894,2380 (-2379),19448 (-19447)
cov171311,0.03125,0.00126,0.00065,0.00853,2.22722,2.22788,2.27397,2380 (-2379),12376 (-12375)
cov171312,0.00853,0.00066,0.00119,0.00379,0.21676,0.21795,0.23251,2380 (-2379),6188 (-6187)
cov171411,0.03635,0.00143,0.00067,0.00834,0.29605,0.29672,0.34846,680 (-679),12376 (-12375)
cov171412,0.01066,0.00069,0.00093,0.00333,0.08954,0.09047,0.10706,680 (-679),6188 (-6187)
cov171413,0.00247,0.00020,0.00085,0.00142,0.00784,0.00869,0.01347,680 (-679),2380 (-2379)
sts243,0.00305,0.00065,0.00102,0.00358,0.01366,0.01468,0.02332,243 (-242),9801 (-9800)
sts45,0.00014,0.00004,0.00068,0.00010,0.00062,0.00130,0.00174,45 (-44),330 (-329)
sts63,0.00027,0.00006,0.00079,0.00020,0.00135,0.00214,0.00289,63 (-62),651 (-650)
sts729,0.02062,0.00381,0.00078,0.02611,0.26982,0.27060,0.33220,729 (-728),88452 (-88451)
sts81,0.00035,0.00009,0.00099,0.00032,0.00174,0.00273,0.00376,81 (-80),1080 (-1079)
