Instance,Compute EP,Build ALP,Solve ALP,Build ELP,Orbital Crossover,Solve (Total),Highs Run,Original Columns (Reductions),Original Rows (Reductions)
cov1296,0.00276,0.00015,0.00107,0.00051,0.01403,0.01510,0.01900,220 (-219),924 (-923)
cov1297,0.00158,0.00009,0.00165,0.00041,0.00903,0.01069,0.01308,220 (-219),792 (-791)
cov1298,0.00041,0.00007,0.00066,0.00022,0.00406,0.00472,0.00562,220 (-219),495 (-494)
cov13107,0.00680,0.00027,0.00105,0.00097,0.02620,0.02724,0.03627,286 (-285),1716 (-1715)
cov13108,0.00249,0.00015,0.00077,0.00057,0.02066,0.02143,0.02511,286 (-285),1287 (-1286)
cov13109,0.00073,0.00013,0.00084,0.00032,0.00592,0.00676,0.00815,286 (-285),715 (-714)
cov1385,0.01131,0.00046,0.00085,0.00193,0.63702,0.63787,0.65315,1287 (-1286),1287 (-1286)
cov1386,0.00711,0.00038,0.00142,0.00176,0.57992,0.58134,0.59181,1287 (-1286),1716 (-1715)
cov1387,0.00215,0.00020,0.00111,0.00108,0.13201,0.13312,0.13708,1287 (-1286),1716 (-1715)
cov1396,0.00965,0.00054,0.00116,0.00194,0.30096,0.30212,0.31603,715 (-714),1716 (-1715)
cov1397,0.00507,0.00031,0.00101,0.00159,0.11876,0.11977,0.12770,715 (-714),1716 (-1715)
cov1398,0.00222,0.00021,0.00122,0.00117,0.03009,0.03131,0.03541,715 (-714),1287 (-1286)
cov14107,0.02265,0.00115,0.00107,0.00367,0.63094,0.63201,0.66231,1001 (-1000),3432 (-3431)
cov14108,0.00819,0.00045,0.00097,0.00179,0.27405,0.27502,0.28679,1001 (-1000),3003 (-3002)
cov14109,0.00206,0.00018,0.00135,0.00113,0.03784,0.03919,0.04303,1001 (-1000),2002 (-2001)
cov141110,0.00127,0.00014,0.00081,0.00090,0.00786,0.00867,0.01123,364 (-363),1001 (-1000)
cov14118,0.00911,0.00053,0.00124,0.00112,0.04969,0.05092,0.06357,364 (-363),3003 (-3002)
cov14119,0.00322,0.00022,0.00084,0.00074,0.03142,0.03226,0.03704,364 (-363),2002 (-2001)
cov1496,0.02499,0.00072,0.00062,0.00487,3.81726,3.81788,3.85206,2002 (-2001),3003 (-3002)
cov1497,0.01196,0.00066,0.00070,0.00465,1.65602,1.65672,1.67611,2002 (-2001),3432 (-3431)
cov1498,0.00388,0.00039,0.00106,0.00326,0.32699,0.32805,0.33650,2002 (-2001),3003 (-3002)
cov15107,0.05757,0.00155,0.00093,0.00966,16.47642,16.47736,16.55417,3003 (-3002),6435 (-6434)
cov15108,0.02404,0.00090,0.00060,0.00870,7.51410,7.51469,7.55170,3003 (-3002),6435 (-6434)
cov15109,0.00695,0.00057,0.00060,0.00559,0.79165,0.79225,0.80714,3003 (-3002),5005 (-5004)
cov151110,0.00408,0.00037,0.00096,0.00230,0.05587,0.05684,0.06447,1365 (-1364),3003 (-3002)
cov15118,0.03405,0.00117,0.00067,0.00724,1.07955,1.08022,1.12780,1365 (-1364),6435 (-6434)
cov15119,0.01171,0.00064,0.00116,0.00431,0.36154,0.36270,0.38145,1365 (-1364),5005 (-5004)
cov151210,0.00540,0.00032,0.00096,0.00125,0.05005,0.05101,0.05887,455 (-454),3003 (-3002)
cov151211,0.00146,0.00014,0.00100,0.00056,0.01097,0.01197,0.01446,455 (-454),1365 (-1364)
cov15129,0.01517,0.00089,0.00080,0.00190,0.09480,0.09560,0.11606,455 (-454),5005 (-5004)
cov161110,0.01078,0.00091,0.00091,0.00898,1.85485,1.85576,1.87865,4368 (-4367),8008 (-8007)
cov16118,0.10488,0.00278,0.00075,0.02923,32.79466,32.79541,32.94629,4368 (-4367),12870 (-12869)
cov16119,0.04202,0.00158,0.00059,0.01817,14.04588,14.04647,14.11452,4368 (-4367),11440 (-11439)
cov161210,0.02011,0.00109,0.00071,0.00565,0.73647,0.73717,0.76722,1820 (-1819),8008 (-8007)
cov161211,0.00508,0.00042,0.00084,0.00324,0.12312,0.12396,0.13374,1820 (-1819),4368 (-4367)
cov16129,0.06031,0.00155,0.00078,0.01217,2.52832,2.52910,2.61163,1820 (-1819),11440 (-11439)
cov161310,0.02263,0.00082,0.00068,0.00550,0.16839,0.16907,0.20281,560 (-559),8008 (-8007)
cov161311,0.00740,0.00046,0.00067,0.00220,0.05469,0.05536,0.06678,560 (-559),4368 (-4367)
cov161312,0.00203,0.00015,0.00092,0.00125,0.00682,0.00774,0.01166,560 (-559),1820 (-1819)
cov171210,0.07564,0.00258,0.00068,0.03013,36.83931,36.83999,36.95923,6188 (-6187),19448 (-19447)
cov171211,0.01812,0.00146,0.00075,0.01657,3.12023,3.12097,3.16152,6188 (-6187),12376 (-12375)
cov17129,0.20971,0.00707,0.00070,0.04993,201.00089,201.00159,201.29875,6188 (-6187),24310 (-24309)
cov171310,0.10488,0.00270,0.00071,0.02771,5.64624,5.64694,5.79651,2380 (-2379),19448 (-19447)
cov171311,0.03432,0.00123,0.00065,0.01243,1.85793,1.85857,1.91197,2380 (-2379),12376 (-12375)
cov171312,0.00867,0.00082,0.00094,0.00698,0.21480,0.21574,0.23406,2380 (-2379),6188 (-6187)
cov171411,0.03627,0.00150,0.00058,0.00732,0.25283,0.25342,0.30428,680 (-679),12376 (-12375)
cov171412,0.01225,0.00079,0.00137,0.00391,0.08168,0.08305,0.10221,680 (-679),6188 (-6187)
cov171413,0.00210,0.00017,0.00113,0.00145,0.00982,0.01095,0.01524,680 (-679),2380 (-2379)
sts243,0.00283,0.00062,0.00110,0.00297,0.01444,0.01554,0.02319,243 (-242),9801 (-9800)
sts45,0.00015,0.00005,0.00082,0.00011,0.00069,0.00150,0.00192,45 (-44),330 (-329)
sts63,0.00030,0.00032,0.00119,0.00024,0.00152,0.00271,0.00383,63 (-62),651 (-650)
sts729,0.02236,0.00474,0.00067,0.02559,0.27523,0.27589,0.33920,729 (-728),88452 (-88451)
sts81,0.00036,0.00009,0.00070,0.00033,0.00179,0.00249,0.00351,81 (-80),1080 (-1079)
