Instance,Compute EP,Build ALP,Solve ALP,Build ELP,Orbital Crossover,Solve (Total),Highs Run,Original Columns (Reductions),Original Rows (Reductions)
codbt142,0.00071,0.00005,0.00052,0.00015,0.00772,0.00824,0.00935,162 (-161),162 (-161)
codbt143,0.00166,0.00007,0.00088,0.00022,0.01110,0.01198,0.01424,162 (-161),162 (-161)
codbt144,0.00114,0.00007,0.00069,0.00023,0.01018,0.01087,0.01259,162 (-161),162 (-161)
codbt151,0.00154,0.00009,0.00120,0.00040,0.04007,0.04127,0.04357,486 (-485),486 (-485)
codbt152,0.00443,0.00020,0.00114,0.00059,0.08030,0.08144,0.08736,486 (-485),486 (-485)
codbt153,0.00830,0.00041,0.00138,0.00071,0.17871,0.18009,0.19112,486 (-485),486 (-485)
codbt154,0.00927,0.00040,0.00111,0.00089,0.22812,0.22923,0.24128,486 (-485),486 (-485)
codbt161,0.00377,0.00026,0.00089,0.00094,0.84739,0.84828,0.85397,1458 (-1457),1458 (-1457)
codbt162,0.01479,0.00074,0.00086,0.00159,3.33217,3.33303,3.35596,1458 (-1457),1458 (-1457)
codbt163,0.03835,0.00112,0.00054,0.00356,4.54766,4.54820,4.59692,1458 (-1457),1458 (-1457)
codbt164,0.06793,0.00196,0.00059,0.00506,3.47920,3.47979,3.56348,1458 (-1457),1458 (-1457)
codbt171,0.01340,0.00096,0.00082,0.00616,24.03408,24.03490,24.05771,4374 (-4373),4374 (-4373)
codbt172,0.06056,0.00171,0.00066,0.01163,205.81171,205.81238,205.89567,4374 (-4373),4374 (-4373)
codbt173,0.20195,0.00462,0.00066,0.02721,79.03490,79.03556,79.29592,4374 (-4373),4374 (-4373)
codbt174,0.45039,0.00960,0.00085,0.06069,92.39532,92.39617,92.97952,4374 (-4373),4374 (-4373)
codbt211,0.00006,0.00003,0.00094,0.00003,0.00042,0.00136,0.00160,12 (-11),12 (-11)
codbt212,0.00005,0.00002,0.00124,0.00003,0.00053,0.00177,0.00206,12 (-11),12 (-11)
codbt221,0.00008,0.00002,0.00087,0.00005,0.00056,0.00144,0.00172,36 (-35),36 (-35)
codbt222,0.00010,0.00002,0.00082,0.00005,0.00069,0.00151,0.00177,36 (-35),36 (-35)
codbt231,0.00024,0.00004,0.00093,0.00013,0.00277,0.00370,0.00423,108 (-107),108 (-107)
codbt232,0.00037,0.00005,0.00066,0.00008,0.00452,0.00518,0.00589,108 (-107),108 (-107)
codbt241,0.00053,0.00006,0.00074,0.00020,0.01514,0.01588,0.01688,324 (-323),324 (-323)
codbt242,0.00177,0.00010,0.00076,0.00033,0.02811,0.02888,0.03143,324 (-323),324 (-323)
codbt251,0.00321,0.00021,0.00088,0.00071,0.27338,0.27425,0.27894,972 (-971),972 (-971)
codbt252,0.00859,0.00043,0.00090,0.00089,0.60594,0.60684,0.61811,972 (-971),972 (-971)
codbt261,0.00838,0.00058,0.00118,0.00275,6.45027,6.45145,6.46482,2916 (-2915),2916 (-2915)
codbt262,0.04864,0.00227,0.00129,0.00486,46.79475,46.79604,46.85797,2916 (-2915),2916 (-2915)
codbt341,0.00135,0.00013,0.00101,0.00042,0.05868,0.05968,0.06191,648 (-647),648 (-647)
codbt342,0.00464,0.00022,0.00070,0.00070,0.15653,0.15723,0.16355,648 (-647),648 (-647)
codbt451,0.01024,0.00097,0.00116,0.00286,26.36707,26.36823,26.38417,3888 (-3887),3888 (-3887)
codbt452,0.04878,0.00142,0.00053,0.00654,86.63291,86.63344,86.69669,3888 (-3887),3888 (-3887)
codbt453,0.14740,0.00385,0.00067,0.02188,46.95528,46.95594,47.14870,3888 (-3887),3888 (-3887)
codbt511,0.00013,0.00003,0.00060,0.00008,0.00144,0.00203,0.00244,96 (-95),96 (-95)
codbt512,0.00030,0.00004,0.00079,0.00008,0.00213,0.00292,0.00349,96 (-95),96 (-95)
codbt521,0.00058,0.00007,0.00063,0.00023,0.01410,0.01473,0.01585,288 (-287),288 (-287)
codbt522,0.00191,0.00013,0.00136,0.00032,0.02542,0.02677,0.02954,288 (-287),288 (-287)
codbt531,0.00243,0.00015,0.00143,0.00055,0.20968,0.21112,0.21468,864 (-863),864 (-863)
codbt532,0.00801,0.00035,0.00098,0.00087,0.53193,0.53291,0.54328,864 (-863),864 (-863)
codbt711,0.00073,0.00008,0.00086,0.00027,0.02853,0.02939,0.03065,384 (-383),384 (-383)
codbt712,0.00194,0.00012,0.00101,0.00035,0.03511,0.03612,0.03892,384 (-383),384 (-383)
codbt721,0.00316,0.00023,0.00107,0.00085,0.32091,0.32198,0.32681,1152 (-1151),1152 (-1151)
codbt722,0.01032,0.00052,0.00119,0.00131,1.30302,1.30421,1.31816,1152 (-1151),1152 (-1151)
codbt731,0.01186,0.00083,0.00119,0.00435,15.65254,15.65373,15.67277,3456 (-3455),3456 (-3455)
codbt732,0.03806,0.00122,0.00082,0.00706,20.34298,20.34380,20.39581,3456 (-3455),3456 (-3455)
codbt811,0.00164,0.00014,0.00089,0.00047,0.11728,0.11817,0.12081,768 (-767),768 (-767)
codbt812,0.00625,0.00025,0.00106,0.00063,0.23674,0.23780,0.24583,768 (-767),768 (-767)
codbt821,0.00660,0.00046,0.00095,0.00198,3.53164,3.53259,3.54274,2304 (-2303),2304 (-2303)
codbt822,0.02271,0.00068,0.00065,0.00366,5.13284,5.13349,5.16398,2304 (-2303),2304 (-2303)
codbt831,0.02173,0.00126,0.00054,0.00979,92.69513,92.69567,92.73169,6912 (-6911),6912 (-6911)
codbt832,0.08892,0.00211,0.00090,0.01835,203.32098,203.32188,203.44249,6912 (-6911),6912 (-6911)
cov1052,0.00035,0.00005,0.00077,0.00012,0.00468,0.00545,0.00615,252 (-251),45 (-44)
cov1053,0.00041,0.00005,0.00096,0.00014,0.00658,0.00755,0.00828,252 (-251),120 (-119)
cov1054,0.00025,0.00006,0.00052,0.00017,0.00569,0.00621,0.00688,252 (-251),210 (-209)
cov1063,0.00055,0.00004,0.00080,0.00012,0.00859,0.00938,0.01024,210 (-209),120 (-119)
cov1064,0.00051,0.00006,0.00106,0.00016,0.00792,0.00898,0.00986,210 (-209),210 (-209)
cov1065,0.00033,0.00007,0.00075,0.00016,0.00573,0.00648,0.00724,210 (-209),252 (-251)
cov1074,0.00075,0.00007,0.00068,0.00016,0.00470,0.00538,0.00660,120 (-119),210 (-209)
cov1075,0.00047,0.00005,0.00084,0.00015,0.00352,0.00436,0.00520,120 (-119),252 (-251)
cov1076,0.00018,0.00003,0.00061,0.00010,0.00179,0.00240,0.00289,120 (-119),210 (-209)
cov1163,0.00124,0.00009,0.00052,0.00028,0.02514,0.02567,0.02760,462 (-461),165 (-164)
cov1164,0.00100,0.00011,0.00057,0.00027,0.02733,0.02790,0.02962,462 (-461),330 (-329)
cov1165,0.00070,0.00010,0.00072,0.00035,0.02168,0.02240,0.02376,462 (-461),462 (-461)
cov1174,0.00190,0.00010,0.00081,0.00033,0.02501,0.02582,0.02858,330 (-329),330 (-329)
cov1175,0.00127,0.00012,0.00071,0.00033,0.02707,0.02777,0.02978,330 (-329),462 (-461)
cov1176,0.00052,0.00008,0.00078,0.00032,0.01000,0.01078,0.01189,330 (-329),462 (-461)
cov1185,0.00187,0.00030,0.00111,0.00030,0.00767,0.00879,0.01164,165 (-164),462 (-461)
cov1186,0.00078,0.00007,0.00110,0.00023,0.00558,0.00668,0.00799,165 (-164),462 (-461)
cov1187,0.00036,0.00005,0.00084,0.00018,0.00328,0.00411,0.00524,165 (-164),330 (-329)
cov1274,0.00495,0.00029,0.00076,0.00078,0.16069,0.16146,0.16824,792 (-791),495 (-494)
cov1275,0.00264,0.00018,0.00140,0.00053,0.12113,0.12253,0.12638,792 (-791),792 (-791)
cov1276,0.00123,0.00013,0.00122,0.00049,0.05875,0.05997,0.06213,792 (-791),924 (-923)
cov1285,0.00456,0.00026,0.00148,0.00062,0.11413,0.11561,0.12214,495 (-494),792 (-791)
cov1286,0.00273,0.00018,0.00106,0.00051,0.04901,0.05008,0.05400,495 (-494),924 (-923)
cov1287,0.00086,0.00009,0.00073,0.00037,0.01757,0.01830,0.01984,495 (-494),792 (-791)
cov1296,0.00296,0.00013,0.00102,0.00052,0.01373,0.01474,0.01886,220 (-219),924 (-923)
cov1297,0.00162,0.00012,0.00077,0.00036,0.00973,0.01049,0.01315,220 (-219),792 (-791)
cov1298,0.00042,0.00006,0.00074,0.00021,0.00435,0.00509,0.00601,220 (-219),495 (-494)
cov13107,0.00684,0.00028,0.00107,0.00072,0.02563,0.02670,0.03546,286 (-285),1716 (-1715)
cov13108,0.00246,0.00014,0.00076,0.00057,0.01962,0.02038,0.02397,286 (-285),1287 (-1286)
cov13109,0.00057,0.00008,0.00090,0.00029,0.00582,0.00671,0.00793,286 (-285),715 (-714)
cov1385,0.01112,0.00048,0.00098,0.00116,0.70082,0.70180,0.71619,1287 (-1286),1287 (-1286)
cov1386,0.00629,0.00031,0.00099,0.00104,0.54518,0.54617,0.55487,1287 (-1286),1716 (-1715)
cov1387,0.00271,0.00025,0.00104,0.00088,0.18548,0.18652,0.19096,1287 (-1286),1716 (-1715)
cov1396,0.01059,0.00047,0.00130,0.00114,0.32320,0.32450,0.33812,715 (-714),1716 (-1715)
cov1397,0.00549,0.00027,0.00119,0.00150,0.21996,0.22114,0.22942,715 (-714),1716 (-1715)
cov1398,0.00170,0.00031,0.00131,0.00088,0.04337,0.04468,0.04800,715 (-714),1287 (-1286)
cov14107,0.02320,0.00138,0.00098,0.00261,0.53207,0.53305,0.56362,1001 (-1000),3432 (-3431)
cov14108,0.00744,0.00043,0.00110,0.00115,0.33715,0.33825,0.34852,1001 (-1000),3003 (-3002)
cov14109,0.00247,0.00021,0.00098,0.00086,0.06050,0.06147,0.06557,1001 (-1000),2002 (-2001)
cov141110,0.00111,0.00012,0.00070,0.00044,0.00893,0.00963,0.01157,364 (-363),1001 (-1000)
cov14118,0.00905,0.00050,0.00098,0.00118,0.05088,0.05186,0.06409,364 (-363),3003 (-3002)
cov14119,0.00498,0.00029,0.00123,0.00112,0.04080,0.04203,0.04972,364 (-363),2002 (-2001)
cov1496,0.02990,0.00106,0.00109,0.00436,3.94711,3.94820,3.98774,2002 (-2001),3003 (-3002)
cov1497,0.01336,0.00066,0.00210,0.00326,2.20456,2.20665,2.22623,2002 (-2001),3432 (-3431)
cov1498,0.00387,0.00036,0.00095,0.00209,0.28220,0.28315,0.29031,2002 (-2001),3003 (-3002)
cov15107,0.04707,0.00165,0.00066,0.00742,18.32013,18.32079,18.38343,3003 (-3002),6435 (-6434)
cov15108,0.02503,0.00081,0.00051,0.00642,9.46489,9.46540,9.50092,3003 (-3002),6435 (-6434)
cov15109,0.00693,0.00059,0.00112,0.00417,0.79019,0.79131,0.80489,3003 (-3002),5005 (-5004)
cov151110,0.00403,0.00036,0.00076,0.00261,0.04250,0.04326,0.05113,1365 (-1364),3003 (-3002)
cov15118,0.03299,0.00110,0.00056,0.00612,1.27842,1.27898,1.32389,1365 (-1364),6435 (-6434)
cov15119,0.01201,0.00066,0.00071,0.00335,0.55144,0.55215,0.57041,1365 (-1364),5005 (-5004)
cov151210,0.00573,0.00031,0.00097,0.00110,0.04859,0.04957,0.05758,455 (-454),3003 (-3002)
cov151211,0.00127,0.00014,0.00087,0.00048,0.01204,0.01292,0.01508,455 (-454),1365 (-1364)
cov15129,0.01561,0.00072,0.00069,0.00225,0.09204,0.09273,0.11420,455 (-454),5005 (-5004)
cov161110,0.01077,0.00100,0.00109,0.00847,1.82787,1.82896,1.85163,4368 (-4367),8008 (-8007)
cov16118,0.10570,0.00272,0.00066,0.01856,51.94230,51.94296,52.08268,4368 (-4367),12870 (-12869)
cov16119,0.04072,0.00148,0.00067,0.01339,14.44072,14.44139,14.50375,4368 (-4367),11440 (-11439)
cov161210,0.01945,0.00103,0.00065,0.00509,1.14017,1.14082,1.16937,1820 (-1819),8008 (-8007)
cov161211,0.00486,0.00043,0.00112,0.00238,0.11405,0.11517,0.12388,1820 (-1819),4368 (-4367)
cov16129,0.05739,0.00188,0.00060,0.00829,3.57443,3.57504,3.64990,1820 (-1819),11440 (-11439)
cov161310,0.02251,0.00090,0.00063,0.00318,0.16279,0.16342,0.19318,560 (-559),8008 (-8007)
cov161311,0.00750,0.00041,0.00151,0.00134,0.08069,0.08220,0.09267,560 (-559),4368 (-4367)
cov161312,0.00196,0.00016,0.00137,0.00079,0.01383,0.01521,0.01856,560 (-559),1820 (-1819)
cov171210,0.06891,0.00220,0.00061,0.02545,36.11250,36.11312,36.22137,6188 (-6187),19448 (-19447)
cov171211,0.01801,0.00161,0.00068,0.01482,2.19318,2.19386,2.23226,6188 (-6187),12376 (-12375)
cov17129,0.24606,0.00572,0.00116,0.03945,174.72266,174.72381,175.04776,6188 (-6187),24310 (-24309)
cov171310,0.10214,0.00237,0.00073,0.01335,9.99734,9.99807,10.12864,2380 (-2379),19448 (-19447)
cov171311,0.03090,0.00112,0.00060,0.00648,2.92204,2.92265,2.96569,2380 (-2379),12376 (-12375)
cov171312,0.00755,0.00062,0.00092,0.00285,0.20506,0.20598,0.21842,2380 (-2379),6188 (-6187)
cov171411,0.03645,0.00133,0.00068,0.00476,0.28113,0.28182,0.32927,680 (-679),12376 (-12375)
cov171412,0.01071,0.00074,0.00084,0.00218,0.16964,0.17048,0.18597,680 (-679),6188 (-6187)
cov171413,0.00259,0.00018,0.00092,0.00098,0.01895,0.01987,0.02416,680 (-679),2380 (-2379)
sts243,0.00384,0.00073,0.00102,0.00350,0.01458,0.01560,0.02499,243 (-242),9801 (-9800)
sts45,0.00017,0.00005,0.00122,0.00012,0.00080,0.00202,0.00256,45 (-44),330 (-329)
sts63,0.00024,0.00006,0.00091,0.00016,0.00127,0.00218,0.00288,63 (-62),651 (-650)
sts729,0.02172,0.00441,0.00071,0.02581,0.27309,0.27380,0.33572,729 (-728),88452 (-88451)
sts81,0.00039,0.00011,0.00080,0.00041,0.00196,0.00277,0.00392,81 (-80),1080 (-1079)
